"Doctor Name","Hospital Name","Field","State","City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Deshmukh","District Civil Hospital, Jalandhar","Pulmonology","Punjab","Jalandhar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ishani Verma","LifeLine Hospital Udaipur","Psychiatry","Tripura","Udaipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Kapoor","District Civil Hospital, Vijayawada","Gynecology","Andhra Pradesh","Vijayawada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Verma","Medanta - The Medicity Kargil","Neurology","Ladakh","Kargil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Shikha Aggarwal","Fortis Hospital Moradabad","Urology","Uttar Pradesh","Moradabad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rohan Deshmukh","Government Medical College and Hospital, Ziro","Cardiology","Arunachal Pradesh","Ziro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Neha Iyer","St. Mary's Hospital Davanagere","Internal Medicine","Karnataka","Davanagere","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Prakash Rao","Greenview Hospital Kargil","Endocrinology","Ladakh","Kargil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ravi Chatterjee","District Civil Hospital, Mangaluru","Gastroenterology","Karnataka","Mangaluru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sneha Nair","Narayana Health Dhanbad","Ophthalmology","Jharkhand","Dhanbad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Das","Medanta - The Medicity Kathua","Cardiology","Jammu and Kashmir","Kathua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Shikha Singh","Apollo Hospital Kailasahar","Neurology","Tripura","Kailasahar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Reddy","Medanta - The Medicity Mokokchung","General Surgery","Nagaland","Mokokchung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Kapoor","Care Hospital Kashipur","Gastroenterology","Uttarakhand","Kashipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Trivedi","Manipal Hospital Vadodara","Dermatology","Gujarat","Vadodara","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Singh","LifeLine Hospital Gwalior","Neurology","Madhya Pradesh","Gwalior","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Swati Dutta","KIMS Hospital Hisar","Anesthesiology","Haryana","Hisar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Divya Pandey","All India Institute of Medical Sciences (AIIMS) Leh","Anesthesiology","Ladakh","Leh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Karan Mishra","Fortis Hospital Thoubal","Neurology","Manipur","Thoubal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rohan Malhotra","District Civil Hospital, Itanagar","ENT","Arunachal Pradesh","Itanagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Tanvi Kapoor","All India Institute of Medical Sciences (AIIMS) Panipat","ENT","Haryana","Panipat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Divya Nair","Aster DM Healthcare Karnal","Orthopedics","Haryana","Karnal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Menon","Apollo Hospital Tiruchirappalli","Rheumatology","Tamil Nadu","Tiruchirappalli","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Deepak Khan","Narayana Health Hoshiarpur","Cardiology","Punjab","Hoshiarpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Arjun Singh","Narayana Health Visakhapatnam","Pulmonology","Andhra Pradesh","Visakhapatnam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Karan Reddy","Aster DM Healthcare Ambikapur","Oncology","Chhattisgarh","Ambikapur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Chauhan","KIMS Hospital Howrah","Ophthalmology","West Bengal","Howrah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aakash Chatterjee","Medanta - The Medicity Tawang","Psychiatry","Arunachal Pradesh","Tawang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rahul Khan","Narayana Health Jowai","Urology","Meghalaya","Jowai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Manoj Nair","Max Super Speciality Hospital Asansol","Neurology","West Bengal","Asansol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Pooja Malhotra","Max Super Speciality Hospital Ziro","Pulmonology","Arunachal Pradesh","Ziro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Arjun Gupta","Care Hospital Raipur","Oncology","Chhattisgarh","Raipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Kumar","Fortis Hospital Imphal","Psychiatry","Manipur","Imphal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Shah","All India Institute of Medical Sciences (AIIMS) Bhagalpur","Neurology","Bihar","Bhagalpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Swati Banerjee","LifeLine Hospital Diu","Pulmonology","Dadra and Nagar Haveli and Daman and Diu","Diu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vivek Rao","St. Mary's Hospital Hazaribagh","Gynecology","Jharkhand","Hazaribagh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Pillai","Government Medical College and Hospital, Karaikal","General Surgery","Puducherry","Karaikal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Swati Deshmukh","Care Hospital Purnia","Oncology","Bihar","Purnia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Banerjee","KIMS Hospital Mumbai","Psychiatry","Maharashtra","Mumbai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Tanvi Patel","All India Institute of Medical Sciences (AIIMS) Jorhat","Rheumatology","Assam","Jorhat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Joshi","LifeLine Hospital Bishnupur","Urology","Manipur","Bishnupur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Deepak Aggarwal","Government Medical College and Hospital, Champhai","Urology","Mizoram","Champhai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Gupta","Government Medical College and Hospital, Visakhapatnam","Psychiatry","Andhra Pradesh","Visakhapatnam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Chatterjee","Apollo Hospital Mohali","Radiology","Punjab","Mohali","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Neha Das","Medanta - The Medicity Port Blair","Neurology","Andaman and Nicobar Islands","Port Blair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Aggarwal","Holy Family Hospital Dehradun","Endocrinology","Uttarakhand","Dehradun","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Karan Gupta","District Civil Hospital, Roorkee","ENT","Uttarakhand","Roorkee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sunita Aggarwal","Care Hospital Jammu","Ophthalmology","Jammu and Kashmir","Jammu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aakash Sharma","Holy Family Hospital Karimnagar","Rheumatology","Telangana","Karimnagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Tanvi Deshmukh","All India Institute of Medical Sciences (AIIMS) Bhavnagar","Orthopedics","Gujarat","Bhavnagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Pooja Malhotra","KIMS Hospital Bathinda","Neurology","Punjab","Bathinda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Pillai","Greenview Hospital Lucknow","Gynecology","Uttar Pradesh","Lucknow","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Das","Aster DM Healthcare Jaipur","Ophthalmology","Rajasthan","Jaipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
